data,stock0,stock1,stock2,stock3,tweet0,tweet1,tweet2,tweet3
2016/09/13,37.53,38.44,37.75,39.29,0.44356688475084027,0.41884845676406485,0.45659905296531411,0.42381614961022285
2016/09/14,37.12,37.53,38.44,37.75,0.43578925241872235,0.44356688475084027,0.41884845676406485,0.45659905296531411
2016/09/15,37.29,37.12,37.53,38.44,0.41495930135103959,0.43578925241872235,0.44356688475084027,0.41884845676406485
2016/09/16,36.77,37.29,37.12,37.53,0.46461486822513898,0.41495930135103959,0.43578925241872235,0.44356688475084027
2016/09/19,37.57,36.77,37.29,37.12,0.37184558278092683,0.46461486822513898,0.41495930135103959,0.43578925241872235
2016/09/20,37.63,37.57,36.77,37.29,0.43577758866409921,0.37184558278092683,0.46461486822513898,0.41495930135103959
2016/09/21,38.05,37.63,37.57,36.77,0.44317854159420855,0.43577758866409921,0.37184558278092683,0.46461486822513898
2016/09/22,38.5,38.05,37.63,37.57,0.41537827156306484,0.44317854159420855,0.43577758866409921,0.37184558278092683
2016/09/23,38.78,38.5,38.05,37.63,0.41861318279880977,0.41537827156306484,0.44317854159420855,0.43577758866409921
2016/09/26,38.04,38.78,38.5,38.05,0.4424401269003404,0.41861318279880977,0.41537827156306484,0.44317854159420855
2016/09/27,39.21,38.04,38.78,38.5,0.42013757891371267,0.4424401269003404,0.41861318279880977,0.41537827156306484
2016/09/28,39.23,39.21,38.04,38.78,0.45346728127012681,0.42013757891371267,0.4424401269003404,0.41861318279880977
2016/09/29,39.03,39.23,39.21,38.04,0.36175408391484154,0.45346728127012681,0.42013757891371267,0.4424401269003404
2016/09/30,39.36,39.03,39.23,39.21,0.38779950650164358,0.36175408391484154,0.45346728127012681,0.42013757891371267
2016/10/03,39.98,39.36,39.03,39.23,0.38371975353583071,0.38779950650164358,0.36175408391484154,0.45346728127012681
2016/10/04,40.15,39.98,39.36,39.03,0.46584527189504943,0.38371975353583071,0.38779950650164358,0.36175408391484154
2016/10/05,40.32,40.15,39.98,39.36,0.35024301701599875,0.46584527189504943,0.38371975353583071,0.38779950650164358
2016/10/06,39.94,40.32,40.15,39.98,0.44033699153787659,0.35024301701599875,0.46584527189504943,0.38371975353583071
2016/10/07,38.95,39.94,40.32,40.15,0.4186215709733338,0.44033699153787659,0.35024301701599875,0.46584527189504943
2016/10/10,39.77,38.95,39.94,40.32,0.35046553671151898,0.4186215709733338,0.44033699153787659,0.35024301701599875
2016/10/11,38.94,39.77,38.95,39.94,0.38897290968889647,0.35046553671151898,0.4186215709733338,0.44033699153787659
2016/10/12,39.27,38.94,39.77,38.95,0.44953334185462063,0.38897290968889647,0.35046553671151898,0.4186215709733338
2016/10/13,40.01,39.27,38.94,39.77,0.49067376926535905,0.44953334185462063,0.38897290968889647,0.35046553671151898
2016/10/14,40.04,40.01,39.27,38.94,0.43093635675618819,0.49067376926535905,0.44953334185462063,0.38897290968889647
2016/10/17,39.35,40.04,40.01,39.27,0.40444410053729019,0.43093635675618819,0.49067376926535905,0.44953334185462063
2016/10/18,39.46,39.35,40.04,40.01,0.51572401150847569,0.40444410053729019,0.43093635675618819,0.49067376926535905
2016/10/19,40.9,39.46,39.35,40.04,0.49893891281705649,0.51572401150847569,0.40444410053729019,0.43093635675618819
2016/10/20,41.46,40.9,39.46,39.35,0.41080364210497583,0.49893891281705649,0.51572401150847569,0.40444410053729019
2016/10/21,41.17,41.46,40.9,39.46,0.43864838215847896,0.41080364210497583,0.49893891281705649,0.51572401150847569
2016/10/24,41.37,41.17,41.46,40.9,0.41610437921334359,0.43864838215847896,0.41080364210497583,0.49893891281705649
2016/10/25,41.21,41.37,41.17,41.46,0.45140942891942598,0.41610437921334359,0.43864838215847896,0.41080364210497583
2016/10/26,41.4,41.21,41.37,41.17,0.48009462812448633,0.45140942891942598,0.41610437921334359,0.43864838215847896
2016/10/27,41.47,41.4,41.21,41.37,0.48956187006784507,0.48009462812448633,0.45140942891942598,0.41610437921334359
2016/10/28,41.34,41.47,41.4,41.21,0.42848354619460055,0.48956187006784507,0.48009462812448633,0.45140942891942598
2016/10/31,41.77,41.34,41.47,41.4,0.45474824117997464,0.42848354619460055,0.48956187006784507,0.48009462812448633
2016/11/01,41.88,41.77,41.34,41.47,0.49908182620779468,0.45474824117997464,0.42848354619460055,0.48956187006784507
2016/11/02,41.93,41.88,41.77,41.34,0.41029719007209314,0.49908182620779468,0.45474824117997464,0.42848354619460055
2016/11/03,41.92,41.93,41.88,41.77,0.49081706941016312,0.41029719007209314,0.49908182620779468,0.45474824117997464
2016/11/04,42.88,41.92,41.93,41.88,0.43849426434997357,0.49081706941016312,0.41029719007209314,0.49908182620779468
2016/11/07,44.21,42.88,41.92,41.93,0.4677392674918725,0.43849426434997357,0.49081706941016312,0.41029719007209314
2016/11/08,44.53,44.21,42.88,41.92,0.41992638470513555,0.4677392674918725,0.43849426434997357,0.49081706941016312
2016/11/09,45.25,44.53,44.21,42.88,0.45986439034029025,0.41992638470513555,0.4677392674918725,0.43849426434997357
2016/11/10,45.95,45.25,44.53,44.21,0.48135117868751132,0.45986439034029025,0.41992638470513555,0.4677392674918725
2016/11/11,46.38,45.95,45.25,44.53,0.74014799591854707,0.48135117868751132,0.45986439034029025,0.41992638470513555
2016/11/14,47.47,46.38,45.95,45.25,nan,0.74014799591854707,0.48135117868751132,0.45986439034029025
2016/11/15,47.65,47.47,46.38,45.95,-0.012733995427807954,nan,0.74014799591854707,0.48135117868751132
2016/11/16,47.38,47.65,47.47,46.38,nan,-0.012733995427807954,nan,0.74014799591854707
2016/11/17,48.51,47.38,47.65,47.47,nan,nan,-0.012733995427807954,nan
2016/11/18,48.9,48.51,47.38,47.65,nan,nan,nan,-0.012733995427807954
